hotel_id,date,occupied_rooms,capacity_rooms,occupancy_rate,dow,holiday_flag
H008,08/05/2024,4,68,0.0588,Wednesday,0
H008,09/05/2024,4,68,0.0588,Thursday,0
H008,10/05/2024,3,68,0.0441,Friday,0
H008,11/05/2024,5,68,0.0735,Saturday,0
H008,12/05/2024,6,68,0.0882,Sunday,0
H008,13/05/2024,5,68,0.0735,Monday,0
H008,14/05/2024,7,68,0.1029,Tuesday,0
H008,15/05/2024,8,68,0.1176,Wednesday,0
H008,16/05/2024,10,68,0.1471,Thursday,0
H008,17/05/2024,8,68,0.1176,Friday,0
H008,18/05/2024,9,68,0.1324,Saturday,0
H008,19/05/2024,10,68,0.1471,Sunday,0
H008,20/05/2024,9,68,0.1324,Monday,0
H008,21/05/2024,8,68,0.1176,Tuesday,0
H008,22/05/2024,9,68,0.1324,Wednesday,0
H008,23/05/2024,6,68,0.0882,Thursday,0
H008,24/05/2024,7,68,0.1029,Friday,0
H008,25/05/2024,6,68,0.0882,Saturday,0
H008,26/05/2024,7,68,0.1029,Sunday,0
H008,27/05/2024,9,68,0.1324,Monday,0
H008,28/05/2024,7,68,0.1029,Tuesday,0
H008,29/05/2024,5,68,0.0735,Wednesday,0
H008,30/05/2024,7,68,0.1029,Thursday,0
H008,31/05/2024,6,68,0.0882,Friday,0
H008,01/06/2024,9,68,0.1324,Saturday,0
H008,02/06/2024,7,68,0.1029,Sunday,0
H008,03/06/2024,8,68,0.1176,Monday,0
H008,04/06/2024,8,68,0.1176,Tuesday,0
H008,05/06/2024,6,68,0.0882,Wednesday,0
H008,06/06/2024,5,68,0.0735,Thursday,0
H008,07/06/2024,7,68,0.1029,Friday,0
H008,08/06/2024,5,68,0.0735,Saturday,0
H008,09/06/2024,6,68,0.0882,Sunday,0
H008,10/06/2024,5,68,0.0735,Monday,0
H008,11/06/2024,5,68,0.0735,Tuesday,0
H008,12/06/2024,5,68,0.0735,Wednesday,0
H008,13/06/2024,4,68,0.0588,Thursday,0
H008,14/06/2024,4,68,0.0588,Friday,0
H008,15/06/2024,4,68,0.0588,Saturday,0
H008,16/06/2024,5,68,0.0735,Sunday,0
H008,17/06/2024,5,68,0.0735,Monday,0
H008,18/06/2024,4,68,0.0588,Tuesday,0
H008,19/06/2024,4,68,0.0588,Wednesday,0
H008,20/06/2024,4,68,0.0588,Thursday,0
H008,21/06/2024,6,68,0.0882,Friday,0
H008,22/06/2024,8,68,0.1176,Saturday,0
H008,23/06/2024,7,68,0.1029,Sunday,0
H008,24/06/2024,7,68,0.1029,Monday,0
H008,25/06/2024,8,68,0.1176,Tuesday,0
H008,26/06/2024,8,68,0.1176,Wednesday,0
H008,27/06/2024,5,68,0.0735,Thursday,0
H008,28/06/2024,5,68,0.0735,Friday,0
H008,29/06/2024,5,68,0.0735,Saturday,0
H008,30/06/2024,6,68,0.0882,Sunday,0
H008,01/07/2024,7,68,0.1029,Monday,0
H008,02/07/2024,7,68,0.1029,Tuesday,0
H008,03/07/2024,6,68,0.0882,Wednesday,0
H008,04/07/2024,6,68,0.0882,Thursday,0
H008,05/07/2024,5,68,0.0735,Friday,0
H008,06/07/2024,5,68,0.0735,Saturday,0
H008,07/07/2024,6,68,0.0882,Sunday,0
H008,08/07/2024,6,68,0.0882,Monday,0
H008,09/07/2024,4,68,0.0588,Tuesday,0
H008,10/07/2024,5,68,0.0735,Wednesday,0
H008,11/07/2024,3,68,0.0441,Thursday,0
H008,12/07/2024,3,68,0.0441,Friday,0
H008,13/07/2024,6,68,0.0882,Saturday,0
H008,14/07/2024,7,68,0.1029,Sunday,0
H008,15/07/2024,7,68,0.1029,Monday,0
H008,16/07/2024,6,68,0.0882,Tuesday,0
H008,17/07/2024,6,68,0.0882,Wednesday,0
H008,18/07/2024,7,68,0.1029,Thursday,0
H008,19/07/2024,7,68,0.1029,Friday,0
H008,20/07/2024,5,68,0.0735,Saturday,0
H008,21/07/2024,5,68,0.0735,Sunday,0
H008,22/07/2024,6,68,0.0882,Monday,0
H008,23/07/2024,6,68,0.0882,Tuesday,0
H008,24/07/2024,6,68,0.0882,Wednesday,0
H008,25/07/2024,5,68,0.0735,Thursday,0
H008,26/07/2024,5,68,0.0735,Friday,0
H008,27/07/2024,5,68,0.0735,Saturday,0
H008,28/07/2024,6,68,0.0882,Sunday,0
H008,29/07/2024,3,68,0.0441,Monday,0
H008,30/07/2024,2,68,0.0294,Tuesday,0
H008,31/07/2024,2,68,0.0294,Wednesday,0
H008,01/08/2024,2,68,0.0294,Thursday,0
H008,02/08/2024,1,68,0.0147,Friday,0
H008,03/08/2024,2,68,0.0294,Saturday,0
H008,04/08/2024,2,68,0.0294,Sunday,0
H008,05/08/2024,1,68,0.0147,Monday,0
H008,06/08/2024,1,68,0.0147,Tuesday,0
H008,07/08/2024,2,68,0.0294,Wednesday,0
H008,08/08/2024,1,68,0.0147,Thursday,0
H008,09/08/2024,2,68,0.0294,Friday,0
H008,10/08/2024,5,68,0.0735,Saturday,0
H008,11/08/2024,5,68,0.0735,Sunday,0
H008,12/08/2024,7,68,0.1029,Monday,0
H008,13/08/2024,5,68,0.0735,Tuesday,0
H008,14/08/2024,7,68,0.1029,Wednesday,0
H008,15/08/2024,6,68,0.0882,Thursday,1
H008,16/08/2024,7,68,0.1029,Friday,0
H008,17/08/2024,7,68,0.1029,Saturday,0
H008,18/08/2024,6,68,0.0882,Sunday,0
H008,19/08/2024,8,68,0.1176,Monday,0
H008,20/08/2024,7,68,0.1029,Tuesday,0
H008,21/08/2024,7,68,0.1029,Wednesday,0
H008,22/08/2024,5,68,0.0735,Thursday,0
H008,23/08/2024,7,68,0.1029,Friday,0
H008,24/08/2024,6,68,0.0882,Saturday,0
H008,25/08/2024,8,68,0.1176,Sunday,0
H008,26/08/2024,7,68,0.1029,Monday,0
H008,27/08/2024,10,68,0.1471,Tuesday,0
H008,28/08/2024,12,68,0.1765,Wednesday,0
H008,29/08/2024,11,68,0.1618,Thursday,0
H008,30/08/2024,11,68,0.1618,Friday,0
H008,31/08/2024,9,68,0.1324,Saturday,0
H008,01/09/2024,10,68,0.1471,Sunday,0
H008,02/09/2024,7,68,0.1029,Monday,0
H008,03/09/2024,7,68,0.1029,Tuesday,0
H008,04/09/2024,7,68,0.1029,Wednesday,0
H008,05/09/2024,9,68,0.1324,Thursday,0
H008,06/09/2024,8,68,0.1176,Friday,0
H008,07/09/2024,8,68,0.1176,Saturday,0
H008,08/09/2024,8,68,0.1176,Sunday,0
H008,09/09/2024,6,68,0.0882,Monday,0
H008,10/09/2024,5,68,0.0735,Tuesday,0
H008,11/09/2024,4,68,0.0588,Wednesday,0
H008,12/09/2024,4,68,0.0588,Thursday,0
H008,13/09/2024,4,68,0.0588,Friday,0
H008,14/09/2024,5,68,0.0735,Saturday,0
H008,15/09/2024,6,68,0.0882,Sunday,0
H008,16/09/2024,7,68,0.1029,Monday,0
H008,17/09/2024,7,68,0.1029,Tuesday,0
H008,18/09/2024,8,68,0.1176,Wednesday,0
H008,19/09/2024,9,68,0.1324,Thursday,0
H008,20/09/2024,6,68,0.0882,Friday,0
H008,21/09/2024,6,68,0.0882,Saturday,0
H008,22/09/2024,6,68,0.0882,Sunday,0
H008,23/09/2024,5,68,0.0735,Monday,0
H008,24/09/2024,6,68,0.0882,Tuesday,0
H008,25/09/2024,5,68,0.0735,Wednesday,0
H008,26/09/2024,5,68,0.0735,Thursday,0
H008,27/09/2024,4,68,0.0588,Friday,0
H008,28/09/2024,7,68,0.1029,Saturday,0
H008,29/09/2024,7,68,0.1029,Sunday,0
H008,30/09/2024,4,68,0.0588,Monday,0
H008,01/10/2024,4,68,0.0588,Tuesday,0
H008,02/10/2024,3,68,0.0441,Wednesday,0
H008,03/10/2024,3,68,0.0441,Thursday,0
H008,04/10/2024,3,68,0.0441,Friday,0
H008,05/10/2024,5,68,0.0735,Saturday,0
H008,06/10/2024,7,68,0.1029,Sunday,0
H008,07/10/2024,9,68,0.1324,Monday,0
H008,08/10/2024,7,68,0.1029,Tuesday,0
H008,09/10/2024,8,68,0.1176,Wednesday,0
H008,10/10/2024,10,68,0.1471,Thursday,0
H008,11/10/2024,11,68,0.1618,Friday,0
H008,12/10/2024,14,68,0.2059,Saturday,0
H008,13/10/2024,14,68,0.2059,Sunday,0
H008,14/10/2024,13,68,0.1912,Monday,0
H008,15/10/2024,10,68,0.1471,Tuesday,0
H008,16/10/2024,6,68,0.0882,Wednesday,0
H008,17/10/2024,5,68,0.0735,Thursday,0
H008,18/10/2024,4,68,0.0588,Friday,0
H008,19/10/2024,7,68,0.1029,Saturday,0
H008,20/10/2024,6,68,0.0882,Sunday,0
H008,21/10/2024,5,68,0.0735,Monday,0
H008,22/10/2024,6,68,0.0882,Tuesday,0
H008,23/10/2024,8,68,0.1176,Wednesday,0
H008,24/10/2024,7,68,0.1029,Thursday,0
H008,25/10/2024,8,68,0.1176,Friday,0
H008,26/10/2024,9,68,0.1324,Saturday,0
H008,27/10/2024,9,68,0.1324,Sunday,0
H008,28/10/2024,9,68,0.1324,Monday,1
H008,29/10/2024,6,68,0.0882,Tuesday,0
H008,30/10/2024,7,68,0.1029,Wednesday,0
H008,31/10/2024,7,68,0.1029,Thursday,0
H008,01/11/2024,9,68,0.1324,Friday,0
H008,02/11/2024,7,68,0.1029,Saturday,0
H008,03/11/2024,7,68,0.1029,Sunday,0
H008,04/11/2024,4,68,0.0588,Monday,0
H008,05/11/2024,4,68,0.0588,Tuesday,0
H008,06/11/2024,5,68,0.0735,Wednesday,0
H008,07/11/2024,4,68,0.0588,Thursday,0
H008,08/11/2024,3,68,0.0441,Friday,0
H008,09/11/2024,4,68,0.0588,Saturday,0
H008,10/11/2024,4,68,0.0588,Sunday,0
H008,11/11/2024,6,68,0.0882,Monday,0
H008,12/11/2024,5,68,0.0735,Tuesday,0
H008,13/11/2024,4,68,0.0588,Wednesday,0
H008,14/11/2024,5,68,0.0735,Thursday,0
H008,15/11/2024,6,68,0.0882,Friday,0
H008,16/11/2024,8,68,0.1176,Saturday,0
H008,17/11/2024,9,68,0.1324,Sunday,0
H008,18/11/2024,7,68,0.1029,Monday,0
H008,19/11/2024,6,68,0.0882,Tuesday,0
H008,20/11/2024,7,68,0.1029,Wednesday,0
H008,21/11/2024,7,68,0.1029,Thursday,0
H008,22/11/2024,7,68,0.1029,Friday,0
H008,23/11/2024,5,68,0.0735,Saturday,0
H008,24/11/2024,6,68,0.0882,Sunday,0
H008,25/11/2024,5,68,0.0735,Monday,0
H008,26/11/2024,7,68,0.1029,Tuesday,0
H008,27/11/2024,5,68,0.0735,Wednesday,0
H008,28/11/2024,5,68,0.0735,Thursday,0
H008,29/11/2024,3,68,0.0441,Friday,0
H008,30/11/2024,3,68,0.0441,Saturday,0
H008,01/12/2024,4,68,0.0588,Sunday,0
H008,02/12/2024,4,68,0.0588,Monday,0
H008,03/12/2024,2,68,0.0294,Tuesday,0
H008,04/12/2024,2,68,0.0294,Wednesday,0
H008,05/12/2024,3,68,0.0441,Thursday,0
H008,06/12/2024,6,68,0.0882,Friday,0
H008,07/12/2024,5,68,0.0735,Saturday,0
H008,08/12/2024,5,68,0.0735,Sunday,0
H008,09/12/2024,5,68,0.0735,Monday,0
H008,10/12/2024,7,68,0.1029,Tuesday,0
H008,11/12/2024,6,68,0.0882,Wednesday,0
H008,12/12/2024,6,68,0.0882,Thursday,0
H008,13/12/2024,6,68,0.0882,Friday,0
H008,14/12/2024,8,68,0.1176,Saturday,0
H008,15/12/2024,5,68,0.0735,Sunday,0
H008,16/12/2024,6,68,0.0882,Monday,0
H008,17/12/2024,6,68,0.0882,Tuesday,0
H008,18/12/2024,6,68,0.0882,Wednesday,0
H008,19/12/2024,5,68,0.0735,Thursday,0
H008,20/12/2024,5,68,0.0735,Friday,0
H008,21/12/2024,5,68,0.0735,Saturday,0
H008,22/12/2024,4,68,0.0588,Sunday,0
H008,23/12/2024,4,68,0.0588,Monday,0
H008,24/12/2024,4,68,0.0588,Tuesday,0
H008,25/12/2024,7,68,0.1029,Wednesday,1
H008,26/12/2024,7,68,0.1029,Thursday,1
H008,27/12/2024,6,68,0.0882,Friday,0
H008,28/12/2024,6,68,0.0882,Saturday,0
H008,29/12/2024,6,68,0.0882,Sunday,0
H008,30/12/2024,4,68,0.0588,Monday,0
H008,31/12/2024,5,68,0.0735,Tuesday,0
H008,01/01/2025,6,68,0.0882,Wednesday,1
H008,02/01/2025,7,68,0.1029,Thursday,0
H008,03/01/2025,5,68,0.0735,Friday,0
H008,04/01/2025,5,68,0.0735,Saturday,0
H008,05/01/2025,6,68,0.0882,Sunday,0
H008,06/01/2025,7,68,0.1029,Monday,1
H008,07/01/2025,10,68,0.1471,Tuesday,0
H008,08/01/2025,8,68,0.1176,Wednesday,0
H008,09/01/2025,9,68,0.1324,Thursday,0
H008,10/01/2025,8,68,0.1176,Friday,0
H008,11/01/2025,7,68,0.1029,Saturday,0
H008,12/01/2025,6,68,0.0882,Sunday,0
H008,13/01/2025,5,68,0.0735,Monday,0
H008,14/01/2025,4,68,0.0588,Tuesday,0
H008,15/01/2025,4,68,0.0588,Wednesday,0
H008,16/01/2025,3,68,0.0441,Thursday,0
H008,17/01/2025,3,68,0.0441,Friday,0
H008,18/01/2025,3,68,0.0441,Saturday,0
H008,19/01/2025,4,68,0.0588,Sunday,0
H008,20/01/2025,6,68,0.0882,Monday,0
H008,21/01/2025,8,68,0.1176,Tuesday,0
H008,22/01/2025,9,68,0.1324,Wednesday,0
H008,23/01/2025,9,68,0.1324,Thursday,0
H008,24/01/2025,9,68,0.1324,Friday,0
H008,25/01/2025,8,68,0.1176,Saturday,0
H008,26/01/2025,5,68,0.0735,Sunday,0
H008,27/01/2025,4,68,0.0588,Monday,0
H008,28/01/2025,3,68,0.0441,Tuesday,0
H008,29/01/2025,4,68,0.0588,Wednesday,0
H008,30/01/2025,4,68,0.0588,Thursday,0
H008,31/01/2025,4,68,0.0588,Friday,0
H008,01/02/2025,3,68,0.0441,Saturday,0
H008,02/02/2025,3,68,0.0441,Sunday,0
H008,03/02/2025,3,68,0.0441,Monday,0
H008,04/02/2025,4,68,0.0588,Tuesday,0
H008,05/02/2025,3,68,0.0441,Wednesday,0
H008,06/02/2025,4,68,0.0588,Thursday,0
H008,07/02/2025,4,68,0.0588,Friday,0
H008,08/02/2025,4,68,0.0588,Saturday,0
H008,09/02/2025,3,68,0.0441,Sunday,0
H008,10/02/2025,3,68,0.0441,Monday,0
H008,11/02/2025,4,68,0.0588,Tuesday,0
H008,12/02/2025,4,68,0.0588,Wednesday,0
H008,13/02/2025,4,68,0.0588,Thursday,0
H008,14/02/2025,5,68,0.0735,Friday,0
H008,15/02/2025,6,68,0.0882,Saturday,0
H008,16/02/2025,7,68,0.1029,Sunday,0
H008,17/02/2025,6,68,0.0882,Monday,0
H008,18/02/2025,5,68,0.0735,Tuesday,0
H008,19/02/2025,5,68,0.0735,Wednesday,0
H008,20/02/2025,5,68,0.0735,Thursday,0
H008,21/02/2025,6,68,0.0882,Friday,0
H008,22/02/2025,7,68,0.1029,Saturday,0
H008,23/02/2025,9,68,0.1324,Sunday,0
H008,24/02/2025,8,68,0.1176,Monday,0
H008,25/02/2025,5,68,0.0735,Tuesday,0
H008,26/02/2025,6,68,0.0882,Wednesday,0
H008,27/02/2025,7,68,0.1029,Thursday,0
H008,28/02/2025,6,68,0.0882,Friday,0
H008,01/03/2025,6,68,0.0882,Saturday,0
H008,02/03/2025,8,68,0.1176,Sunday,0
H008,03/03/2025,8,68,0.1176,Monday,0
H008,04/03/2025,7,68,0.1029,Tuesday,0
H008,05/03/2025,6,68,0.0882,Wednesday,0
H008,06/03/2025,7,68,0.1029,Thursday,0
H008,07/03/2025,7,68,0.1029,Friday,0
H008,08/03/2025,6,68,0.0882,Saturday,0
H008,09/03/2025,7,68,0.1029,Sunday,0
H008,10/03/2025,6,68,0.0882,Monday,0
H008,11/03/2025,5,68,0.0735,Tuesday,0
H008,12/03/2025,5,68,0.0735,Wednesday,0
H008,13/03/2025,4,68,0.0588,Thursday,0
H008,14/03/2025,4,68,0.0588,Friday,0
H008,15/03/2025,3,68,0.0441,Saturday,0
H008,16/03/2025,4,68,0.0588,Sunday,0
H008,17/03/2025,5,68,0.0735,Monday,0
H008,18/03/2025,4,68,0.0588,Tuesday,0
H008,19/03/2025,3,68,0.0441,Wednesday,0
H008,20/03/2025,3,68,0.0441,Thursday,0
H008,21/03/2025,3,68,0.0441,Friday,0
H008,22/03/2025,4,68,0.0588,Saturday,0
H008,23/03/2025,6,68,0.0882,Sunday,0
H008,24/03/2025,8,68,0.1176,Monday,0
H008,25/03/2025,7,68,0.1029,Tuesday,1
H008,26/03/2025,6,68,0.0882,Wednesday,0
H008,27/03/2025,5,68,0.0735,Thursday,0
H008,28/03/2025,3,68,0.0441,Friday,0
H008,29/03/2025,3,68,0.0441,Saturday,0
H008,30/03/2025,5,68,0.0735,Sunday,0
H008,31/03/2025,5,68,0.0735,Monday,0
H008,01/04/2025,4,68,0.0588,Tuesday,0
H008,02/04/2025,2,68,0.0294,Wednesday,0
H008,03/04/2025,1,68,0.0147,Thursday,0
H008,04/04/2025,2,68,0.0294,Friday,0
H008,05/04/2025,3,68,0.0441,Saturday,0
H008,06/04/2025,4,68,0.0588,Sunday,0
H008,07/04/2025,3,68,0.0441,Monday,0
H008,08/04/2025,2,68,0.0294,Tuesday,0
H008,09/04/2025,4,68,0.0588,Wednesday,0
H008,10/04/2025,3,68,0.0441,Thursday,0
H008,11/04/2025,5,68,0.0735,Friday,0
H008,12/04/2025,5,68,0.0735,Saturday,0
H008,13/04/2025,6,68,0.0882,Sunday,0
H008,14/04/2025,6,68,0.0882,Monday,0
H008,15/04/2025,5,68,0.0735,Tuesday,0
H008,16/04/2025,4,68,0.0588,Wednesday,0
H008,17/04/2025,3,68,0.0441,Thursday,0
H008,18/04/2025,6,68,0.0882,Friday,0
H008,19/04/2025,8,68,0.1176,Saturday,0
H008,20/04/2025,10,68,0.1471,Sunday,0
H008,21/04/2025,10,68,0.1471,Monday,0
H008,22/04/2025,8,68,0.1176,Tuesday,0
H008,23/04/2025,7,68,0.1029,Wednesday,0
H008,24/04/2025,5,68,0.0735,Thursday,0
H008,25/04/2025,6,68,0.0882,Friday,0
H008,26/04/2025,4,68,0.0588,Saturday,0
H008,27/04/2025,4,68,0.0588,Sunday,0
H008,28/04/2025,5,68,0.0735,Monday,0
H008,29/04/2025,5,68,0.0735,Tuesday,0
H008,30/04/2025,3,68,0.0441,Wednesday,0
H008,01/05/2025,3,68,0.0441,Thursday,1
H008,02/05/2025,4,68,0.0588,Friday,0
H008,03/05/2025,3,68,0.0441,Saturday,0
H008,04/05/2025,3,68,0.0441,Sunday,0
H008,05/05/2025,4,68,0.0588,Monday,0
H008,06/05/2025,3,68,0.0441,Tuesday,0
H008,07/05/2025,5,68,0.0735,Wednesday,0
H008,08/05/2025,3,68,0.0441,Thursday,0
H008,09/05/2025,4,68,0.0588,Friday,0
H008,10/05/2025,4,68,0.0588,Saturday,0
H008,11/05/2025,3,68,0.0441,Sunday,0
H008,12/05/2025,3,68,0.0441,Monday,0
H008,13/05/2025,4,68,0.0588,Tuesday,0
H008,14/05/2025,6,68,0.0882,Wednesday,0
H008,15/05/2025,6,68,0.0882,Thursday,0
H008,16/05/2025,6,68,0.0882,Friday,0
H008,17/05/2025,6,68,0.0882,Saturday,0
H008,18/05/2025,6,68,0.0882,Sunday,0
H008,19/05/2025,7,68,0.1029,Monday,0
H008,20/05/2025,4,68,0.0588,Tuesday,0
H008,21/05/2025,3,68,0.0441,Wednesday,0
H008,22/05/2025,5,68,0.0735,Thursday,0
H008,23/05/2025,2,68,0.0294,Friday,0
H008,24/05/2025,1,68,0.0147,Saturday,0
H008,25/05/2025,4,68,0.0588,Sunday,0
H008,26/05/2025,4,68,0.0588,Monday,0
H008,27/05/2025,4,68,0.0588,Tuesday,0
H008,28/05/2025,6,68,0.0882,Wednesday,0
H008,29/05/2025,4,68,0.0588,Thursday,0
H008,30/05/2025,5,68,0.0735,Friday,0
H008,31/05/2025,6,68,0.0882,Saturday,0
H008,01/06/2025,5,68,0.0735,Sunday,0
H008,02/06/2025,4,68,0.0588,Monday,0
H008,03/06/2025,5,68,0.0735,Tuesday,0
H008,04/06/2025,7,68,0.1029,Wednesday,0
H008,05/06/2025,6,68,0.0882,Thursday,0
H008,06/06/2025,8,68,0.1176,Friday,0
H008,07/06/2025,10,68,0.1471,Saturday,0
H008,08/06/2025,9,68,0.1324,Sunday,0
H008,09/06/2025,9,68,0.1324,Monday,0
H008,10/06/2025,8,68,0.1176,Tuesday,0
H008,11/06/2025,8,68,0.1176,Wednesday,0
H008,12/06/2025,6,68,0.0882,Thursday,0
H008,13/06/2025,7,68,0.1029,Friday,0
H008,14/06/2025,12,68,0.1765,Saturday,0
H008,15/06/2025,11,68,0.1618,Sunday,0
H008,16/06/2025,12,68,0.1765,Monday,0
H008,17/06/2025,11,68,0.1618,Tuesday,0
H008,18/06/2025,9,68,0.1324,Wednesday,0
H008,19/06/2025,10,68,0.1471,Thursday,0
H008,20/06/2025,8,68,0.1176,Friday,0
H008,21/06/2025,6,68,0.0882,Saturday,0
H008,22/06/2025,7,68,0.1029,Sunday,0
H008,23/06/2025,6,68,0.0882,Monday,0
H008,24/06/2025,7,68,0.1029,Tuesday,0
H008,25/06/2025,7,68,0.1029,Wednesday,0
H008,26/06/2025,6,68,0.0882,Thursday,0
H008,27/06/2025,7,68,0.1029,Friday,0
H008,28/06/2025,5,68,0.0735,Saturday,0
H008,29/06/2025,5,68,0.0735,Sunday,0
H008,30/06/2025,5,68,0.0735,Monday,0
H008,01/07/2025,5,68,0.0735,Tuesday,0
H008,02/07/2025,5,68,0.0735,Wednesday,0
H008,03/07/2025,3,68,0.0441,Thursday,0
H008,04/07/2025,2,68,0.0294,Friday,0
H008,05/07/2025,3,68,0.0441,Saturday,0
H008,06/07/2025,3,68,0.0441,Sunday,0
H008,07/07/2025,3,68,0.0441,Monday,0
H008,08/07/2025,4,68,0.0588,Tuesday,0
H008,09/07/2025,3,68,0.0441,Wednesday,0
H008,10/07/2025,3,68,0.0441,Thursday,0
H008,11/07/2025,2,68,0.0294,Friday,0
H008,12/07/2025,5,68,0.0735,Saturday,0
H008,13/07/2025,7,68,0.1029,Sunday,0
H008,14/07/2025,8,68,0.1176,Monday,0
H008,15/07/2025,11,68,0.1618,Tuesday,0
H008,16/07/2025,13,68,0.1912,Wednesday,0
H008,17/07/2025,12,68,0.1765,Thursday,0
H008,18/07/2025,10,68,0.1471,Friday,0
H008,19/07/2025,9,68,0.1324,Saturday,0
H008,20/07/2025,7,68,0.1029,Sunday,0
H008,21/07/2025,5,68,0.0735,Monday,0
H008,22/07/2025,1,68,0.0147,Tuesday,0
H008,23/07/2025,1,68,0.0147,Wednesday,0
H008,24/07/2025,1,68,0.0147,Thursday,0
H008,25/07/2025,1,68,0.0147,Friday,0
H008,26/07/2025,1,68,0.0147,Saturday,0
H008,27/07/2025,3,68,0.0441,Sunday,0
H008,28/07/2025,4,68,0.0588,Monday,0
H008,29/07/2025,4,68,0.0588,Tuesday,0
H008,30/07/2025,4,68,0.0588,Wednesday,0
H008,31/07/2025,5,68,0.0735,Thursday,0
H008,01/08/2025,8,68,0.1176,Friday,0
H008,02/08/2025,8,68,0.1176,Saturday,0
H008,03/08/2025,7,68,0.1029,Sunday,0
H008,04/08/2025,6,68,0.0882,Monday,0
H008,05/08/2025,6,68,0.0882,Tuesday,0
H008,06/08/2025,8,68,0.1176,Wednesday,0
H008,07/08/2025,8,68,0.1176,Thursday,0
H008,08/08/2025,8,68,0.1176,Friday,0
H008,09/08/2025,8,68,0.1176,Saturday,0
H008,10/08/2025,7,68,0.1029,Sunday,0
H008,11/08/2025,5,68,0.0735,Monday,0
H008,12/08/2025,4,68,0.0588,Tuesday,0
H008,13/08/2025,3,68,0.0441,Wednesday,0
H008,14/08/2025,4,68,0.0588,Thursday,0
H008,15/08/2025,4,68,0.0588,Friday,1
H008,16/08/2025,4,68,0.0588,Saturday,0
H008,17/08/2025,4,68,0.0588,Sunday,0
H008,18/08/2025,6,68,0.0882,Monday,0
H008,19/08/2025,5,68,0.0735,Tuesday,0
H008,20/08/2025,4,68,0.0588,Wednesday,0
H008,21/08/2025,4,68,0.0588,Thursday,0
H008,22/08/2025,4,68,0.0588,Friday,0
H008,23/08/2025,4,68,0.0588,Saturday,0
H008,24/08/2025,5,68,0.0735,Sunday,0
H008,25/08/2025,6,68,0.0882,Monday,0
H008,26/08/2025,6,68,0.0882,Tuesday,0
H008,27/08/2025,4,68,0.0588,Wednesday,0
H008,28/08/2025,4,68,0.0588,Thursday,0
H008,29/08/2025,3,68,0.0441,Friday,0
H008,30/08/2025,5,68,0.0735,Saturday,0
H008,31/08/2025,8,68,0.1176,Sunday,0
H008,01/09/2025,8,68,0.1176,Monday,0
H008,02/09/2025,7,68,0.1029,Tuesday,0
H008,03/09/2025,6,68,0.0882,Wednesday,0
H008,04/09/2025,8,68,0.1176,Thursday,0
H008,05/09/2025,8,68,0.1176,Friday,0
H008,06/09/2025,9,68,0.1324,Saturday,0
H008,07/09/2025,5,68,0.0735,Sunday,0
H008,08/09/2025,6,68,0.0882,Monday,0
H008,09/09/2025,5,68,0.0735,Tuesday,0
H008,10/09/2025,5,68,0.0735,Wednesday,0
H008,11/09/2025,7,68,0.1029,Thursday,0
H008,12/09/2025,5,68,0.0735,Friday,0
H008,13/09/2025,5,68,0.0735,Saturday,0
H008,14/09/2025,7,68,0.1029,Sunday,0
H008,15/09/2025,6,68,0.0882,Monday,0
H008,16/09/2025,7,68,0.1029,Tuesday,0
H008,17/09/2025,7,68,0.1029,Wednesday,0
H008,18/09/2025,7,68,0.1029,Thursday,0
H008,19/09/2025,8,68,0.1176,Friday,0
H008,20/09/2025,8,68,0.1176,Saturday,0
H008,21/09/2025,8,68,0.1176,Sunday,0
H008,22/09/2025,10,68,0.1471,Monday,0
H008,23/09/2025,9,68,0.1324,Tuesday,0
H008,24/09/2025,7,68,0.1029,Wednesday,0
H008,25/09/2025,6,68,0.0882,Thursday,0
H008,26/09/2025,7,68,0.1029,Friday,0
H008,27/09/2025,7,68,0.1029,Saturday,0
H008,28/09/2025,6,68,0.0882,Sunday,0
H008,29/09/2025,5,68,0.0735,Monday,0
H008,30/09/2025,6,68,0.0882,Tuesday,0
H008,01/10/2025,6,68,0.0882,Wednesday,0
H008,02/10/2025,7,68,0.1029,Thursday,0
H008,03/10/2025,6,68,0.0882,Friday,0
H008,04/10/2025,5,68,0.0735,Saturday,0
H008,05/10/2025,5,68,0.0735,Sunday,0
H008,06/10/2025,4,68,0.0588,Monday,0
H008,07/10/2025,4,68,0.0588,Tuesday,0
H008,08/10/2025,4,68,0.0588,Wednesday,0
H008,09/10/2025,6,68,0.0882,Thursday,0
H008,10/10/2025,4,68,0.0588,Friday,0
H008,11/10/2025,5,68,0.0735,Saturday,0
H008,12/10/2025,5,68,0.0735,Sunday,0
H008,13/10/2025,3,68,0.0441,Monday,0
H008,14/10/2025,3,68,0.0441,Tuesday,0
H008,15/10/2025,3,68,0.0441,Wednesday,0
H008,16/10/2025,2,68,0.0294,Thursday,0
H008,17/10/2025,1,68,0.0147,Friday,0
H008,18/10/2025,2,68,0.0294,Saturday,0
H008,19/10/2025,3,68,0.0441,Sunday,0
H008,20/10/2025,2,68,0.0294,Monday,0
H008,21/10/2025,2,68,0.0294,Tuesday,0
H008,22/10/2025,2,68,0.0294,Wednesday,0
H008,23/10/2025,2,68,0.0294,Thursday,0
H008,24/10/2025,3,68,0.0441,Friday,0
H008,25/10/2025,4,68,0.0588,Saturday,0
